^SPX (Standard & Poors 500 Index),3097.74,-17.6
Jun 22 2020 @ 01:56 ET,Bid,3053.25,Ask,3185.43,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
01/15/2021,SPX210115C01475000,1571.36,0,1573.8,1596.7,0,0.5378,0.9759,0,117,1475.000,SPX210115P01475000,17.09,0,9.1,18.6,0,0.549,-0.0249,0,524
01/15/2021,SPX210115C01500000,1549.78,0,1549.7,1572.6,0,0.5335,0.9743,0,6,1500.000,SPX210115P01500000,13.9,0.5,10,19.4,2,0.5439,-0.0265,0,7629
01/15/2021,SPX210115C01525000,1538.32,0,1525.6,1548.5,0,0.5288,0.9726,0.0001,78,1525.000,SPX210115P01525000,9.2,0,10.7,20.2,0,0.5379,-0.028,0.0001,134
01/15/2021,SPX210115C01550000,1545.49,0,1501.5,1524.4,0,0.5239,0.971,0.0001,141,1550.000,SPX210115P01550000,15.34,0.44,11.6,21.1,2,0.5326,-0.0297,0.0001,281
01/15/2021,SPX210115C01575000,1456.55,0,1477.5,1500.4,0,0.5194,0.9691,0.0001,39,1575.000,SPX210115P01575000,15.9,0.1,12.5,22,402,0.5272,-0.0314,0.0001,275
01/15/2021,SPX210115C01600000,1505.43,0,1453.6,1476.5,0,0.5152,0.9672,0.0001,472,1600.000,SPX210115P01600000,16.83,0,13.5,23,0,0.5222,-0.0333,0.0001,2909
01/15/2021,SPX210115C01625000,1427.31,0,1429.7,1452.6,0,0.5107,0.9651,0.0001,98,1625.000,SPX210115P01625000,17.58,0,14.6,24.1,0,0.5176,-0.0353,0.0001,1295
01/15/2021,SPX210115C01650000,1461.37,0,1405.9,1428.8,0,0.5066,0.963,0.0001,274,1650.000,SPX210115P01650000,25.05,0,15.7,25.2,0,0.5127,-0.0374,0.0001,3960
01/15/2021,SPX210115C01675000,1379.34,0,1382.1,1405,0,0.5022,0.9608,0.0001,109,1675.000,SPX210115P01675000,21.07,0,16.9,26.4,0,0.5081,-0.0396,0.0001,74
01/15/2021,SPX210115C01700000,1429.78,0,1358.5,1381.4,0,0.4985,0.9583,0.0001,74,1700.000,SPX210115P01700000,21.15,0,18.4,27.9,0,0.5047,-0.0422,0.0001,981
01/15/2021,SPX210115C01725000,1473.57,0,1334.9,1357.8,0,0.4945,0.9558,0.0001,169,1725.000,SPX210115P01725000,15.87,0,19.5,29,0,0.4992,-0.0444,0.0001,120
01/15/2021,SPX210115C01750000,1313.2,0,1311.3,1334.2,0,0.4902,0.9532,0.0001,39,1750.000,SPX210115P01750000,31.35,0,21.2,30.7,0,0.4961,-0.0473,0.0001,2602
01/15/2021,SPX210115C01775000,0,0,1287.9,1310.8,0,0.4866,0.9504,0.0001,10,1775.000,SPX210115P01775000,35.39,0,22.4,31.9,0,0.4906,-0.0497,0.0001,640
01/15/2021,SPX210115C01800000,1250.16,0,1264.5,1287.4,0,0.4826,0.9475,0.0001,265,1800.000,SPX210115P01800000,25.2,0,24.2,33.7,0,0.4874,-0.0528,0.0001,2730
01/15/2021,SPX210115C01825000,1353.23,0,1241.2,1264.1,0,0.4788,0.9445,0.0001,9,1825.000,SPX210115P01825000,28.2,0.7,25.9,35.4,50,0.4835,-0.0559,0.0001,561
01/15/2021,SPX210115C01850000,1251.64,0,1218,1240.9,0,0.4751,0.9413,0.0001,2,1850.000,SPX210115P01850000,31.21,0,27.6,37.1,0,0.4793,-0.059,0.0001,151
01/15/2021,SPX210115C01875000,1232.04,0,1194.9,1217.8,0,0.4715,0.9379,0.0001,47,1875.000,SPX210115P01875000,44.09,0,29.4,38.9,0,0.4752,-0.0622,0.0001,2028
01/15/2021,SPX210115C01900000,1134,0,1171.9,1194.8,0,0.4679,0.9344,0.0001,235,1900.000,SPX210115P01900000,32.44,-0.11,31.4,40.9,3,0.4716,-0.0658,0.0001,1421
01/15/2021,SPX210115C01925000,1013.89,0,1149,1171.9,0,0.4644,0.9307,0.0001,6,1925.000,SPX210115P01925000,35.05,0.7,33.4,42.9,50,0.4676,-0.0693,0.0001,172
01/15/2021,SPX210115C01950000,1118.97,0,1126.2,1149.1,0,0.4609,0.9269,0.0001,12,1950.000,SPX210115P01950000,21.03,0,35.6,45.1,0,0.4641,-0.0732,0.0001,355
01/15/2021,SPX210115C01975000,1093.29,0,1103.5,1126.4,0,0.4574,0.9229,0.0001,224,1975.000,SPX210115P01975000,53.67,0,37.8,47.3,0,0.4603,-0.0771,0.0001,409
01/15/2021,SPX210115C02000000,1144.58,20.73,1080.9,1103.8,2,0.454,0.9188,0.0001,4118,2000.000,SPX210115P02000000,41.9,1.4,39.9,49.4,10,0.4559,-0.0809,0.0001,11838
01/15/2021,SPX210115C02025000,1047.42,0,1058.4,1081.3,0,0.4505,0.9144,0.0001,34,2025.000,SPX210115P02025000,65,0,42.6,52.1,0,0.453,-0.0855,0.0001,98
01/15/2021,SPX210115C02050000,1155.17,0,1036,1058.9,0,0.447,0.91,0.0002,4,2050.000,SPX210115P02050000,25.9,0,45.1,54.6,0,0.4492,-0.0899,0.0002,2182
01/15/2021,SPX210115C02075000,1079.34,0,1013.7,1036.6,0,0.4436,0.9053,0.0002,32,2075.000,SPX210115P02075000,47.45,0,47.5,57,0,0.445,-0.0942,0.0002,5165
01/15/2021,SPX210115C02100000,1107.02,0,991.5,1014.4,0,0.4401,0.9005,0.0002,4192,2100.000,SPX210115P02100000,46.2,-3.75,50.5,60,145,0.442,-0.0992,0.0002,7950
01/15/2021,SPX210115C02125000,1004.41,0,969.4,992.3,0,0.4366,0.8955,0.0002,97,2125.000,SPX210115P02125000,34.74,0,53.4,62.9,0,0.4385,-0.1042,0.0002,268
01/15/2021,SPX210115C02150000,1013.46,0,947.5,970.4,0,0.4332,0.8903,0.0002,373,2150.000,SPX210115P02150000,38.22,0,56.1,65.6,0,0.4342,-0.1091,0.0002,5353
01/15/2021,SPX210115C02175000,834.82,0,925.6,948.5,0,0.4297,0.8849,0.0002,67,2175.000,SPX210115P02175000,38.87,0,59.2,68.7,0,0.4306,-0.1145,0.0002,880
01/15/2021,SPX210115C02200000,942,0,903.9,926.8,0,0.4262,0.8794,0.0002,130,2200.000,SPX210115P02200000,60,0,62.4,71.9,0,0.427,-0.12,0.0002,6500
01/15/2021,SPX210115C02225000,766.82,0,882.3,905.2,0,0.4228,0.8736,0.0002,158,2225.000,SPX210115P02225000,50.6,0,65.8,75.3,0,0.4236,-0.1258,0.0002,830
01/15/2021,SPX210115C02250000,884.58,0,860.8,883.7,0,0.4192,0.8676,0.0002,647,2250.000,SPX210115P02250000,75.22,0,69.3,78.8,0,0.4201,-0.1317,0.0002,5721
01/15/2021,SPX210115C02275000,683.96,0,839.3,861.6,0,0.4149,0.8618,0.0002,227,2275.000,SPX210115P02275000,78.86,0,72.7,82.2,0,0.4161,-0.1377,0.0002,246
01/15/2021,SPX210115C02300000,870.7,0,818,840.3,0,0.4112,0.8555,0.0002,735,2300.000,SPX210115P02300000,76.1,2.1,76.3,85.8,31,0.4123,-0.1439,0.0002,4523
01/15/2021,SPX210115C02325000,834,0,796.9,819.8,0,0.4083,0.8487,0.0002,167,2325.000,SPX210115P02325000,86.94,0,80.1,89.6,0,0.4086,-0.1504,0.0002,504
01/15/2021,SPX210115C02350000,810.13,-4.82,775.9,798.8,2,0.4047,0.842,0.0003,294,2350.000,SPX210115P02350000,91.4,0,84.2,93.7,0,0.4052,-0.1573,0.0003,1273
01/15/2021,SPX210115C02375000,791.87,0,755,777.9,0,0.401,0.835,0.0003,65,2375.000,SPX210115P02375000,85.53,0.73,88.1,97.6,200,0.4012,-0.1641,0.0003,1536
01/15/2021,SPX210115C02400000,836.94,0,734.2,756.5,0,0.3967,0.8281,0.0003,833,2400.000,SPX210115P02400000,86.51,0,92.3,101.8,0,0.3975,-0.1713,0.0003,4706
01/15/2021,SPX210115C02425000,809.76,0,713.6,736.5,0,0.3936,0.8204,0.0003,224,2425.000,SPX210115P02425000,123.97,0,96.8,106.3,0,0.394,-0.1788,0.0003,233
01/15/2021,SPX210115C02450000,788.05,0,693.1,715.4,0,0.3893,0.813,0.0003,336,2450.000,SPX210115P02450000,91.62,-5.23,101.3,110.8,150,0.3903,-0.1864,0.0003,5118
01/15/2021,SPX210115C02475000,773,0,672.8,695.1,0,0.3856,0.8051,0.0003,82,2475.000,SPX210115P02475000,100.2,0,105.7,115.2,0,0.3862,-0.1941,0.0003,1480
01/15/2021,SPX210115C02500000,711.62,0,652.7,675.6,0,0.3825,0.7967,0.0003,4303,2500.000,SPX210115P02500000,108,2.4,107.6,122,8,0.3817,-0.202,0.0003,11087
01/15/2021,SPX210115C02525000,599.41,0,632.7,655,0,0.3783,0.7885,0.0003,29,2525.000,SPX210115P02525000,117.63,0,112.5,127.1,0,0.378,-0.2104,0.0003,276
01/15/2021,SPX210115C02550000,653.87,0,612.8,635.1,0,0.3744,0.7799,0.0003,2421,2550.000,SPX210115P02550000,116.12,1.32,117.6,133.2,1,0.3749,-0.2193,0.0003,2722
01/15/2021,SPX210115C02575000,629.5,0,593.1,615.4,0,0.3706,0.771,0.0004,779,2575.000,SPX210115P02575000,120,0,122.8,138.1,0,0.3708,-0.2281,0.0004,1103
01/15/2021,SPX210115C02600000,612,0,573.6,595.9,0,0.3668,0.7618,0.0004,2701,2600.000,SPX210115P02600000,113.17,-11.48,128.3,143.8,2,0.3672,-0.2374,0.0004,4118
01/15/2021,SPX210115C02625000,579.52,0,554.2,576.5,0,0.3629,0.7524,0.0004,205,2625.000,SPX210115P02625000,132.3,2.45,133.8,149.4,350,0.3632,-0.2468,0.0004,506
01/15/2021,SPX210115C02650000,622.31,0,535,557.3,0,0.359,0.7426,0.0004,1206,2650.000,SPX210115P02650000,136.87,0,139.6,155.1,0,0.3593,-0.2565,0.0004,3822
01/15/2021,SPX210115C02675000,526.57,0,516,538.9,0,0.3555,0.7325,0.0004,225,2675.000,SPX210115P02675000,142.16,1.41,145.5,161,100,0.3553,-0.2665,0.0004,992
01/15/2021,SPX210115C02700000,594.72,0,497.1,520,0,0.3514,0.7222,0.0004,2067,2700.000,SPX210115P02700000,147.36,0.96,151.5,167.1,29,0.3512,-0.2767,0.0004,5933
01/15/2021,SPX210115C02725000,559.99,0,477.9,501.3,0,0.3471,0.7117,0.0004,280,2725.000,SPX210115P02725000,136,0,158.1,173.1,0,0.3472,-0.2873,0.0004,381
01/15/2021,SPX210115C02750000,553.18,0,459.4,482.8,0,0.343,0.7008,0.0004,575,2750.000,SPX210115P02750000,159.27,1.02,164.2,179.8,29,0.343,-0.2982,0.0004,3956
01/15/2021,SPX210115C02775000,513.29,0,441.6,464.5,0,0.3392,0.6895,0.0005,407,2775.000,SPX210115P02775000,181.9,0,171.1,186.4,0,0.339,-0.3094,0.0005,428
01/15/2021,SPX210115C02800000,456,0,422.9,446.3,0,0.3346,0.6781,0.0005,6356,2800.000,SPX210115P02800000,172,1.2,177.9,192.9,302,0.3346,-0.3209,0.0005,7052
01/15/2021,SPX210115C02825000,381.27,0,405,428.4,0,0.3305,0.6662,0.0005,724,2825.000,SPX210115P02825000,180.56,0,185,199.9,0,0.3304,-0.3328,0.0005,1034
01/15/2021,SPX210115C02850000,368.34,0,387.3,410.7,0,0.3262,0.654,0.0005,2271,2850.000,SPX210115P02850000,174.06,-10.09,192.2,207.2,2,0.3261,-0.345,0.0005,2142
01/15/2021,SPX210115C02875000,443.75,0,370.3,393.2,0,0.3222,0.6414,0.0005,436,2875.000,SPX210115P02875000,194.56,3.36,199.7,214.6,52,0.3218,-0.3576,0.0005,2412
01/15/2021,SPX210115C02900000,395.34,0,353.1,375.5,0,0.3177,0.6285,0.0005,5655,2900.000,SPX210115P02900000,196.01,-2.34,207.4,222.3,18,0.3175,-0.3705,0.0005,8785
01/15/2021,SPX210115C02925000,376.49,0,336.1,358.5,0,0.3134,0.6152,0.0005,280,2925.000,SPX210115P02925000,215.03,9.28,211.5,232.2,2,0.3121,-0.3838,0.0005,1073
01/15/2021,SPX210115C02950000,333,-15.95,319.3,341.8,3,0.309,0.6015,0.0005,2892,2950.000,SPX210115P02950000,210.87,0,219.7,241,0,0.308,-0.3975,0.0005,3222
01/15/2021,SPX210115C02975000,336.39,0,302.4,325.3,0,0.3044,0.5874,0.0006,467,2975.000,SPX210115P02975000,222.64,1.24,228.2,250.7,2,0.3043,-0.4116,0.0006,554
01/15/2021,SPX210115C03000000,318.95,3.4,286.2,309.1,154,0.3,0.573,0.0006,10506,3000.000,SPX210115P03000000,226.84,-2.66,237,259.4,260,0.2999,-0.4261,0.0006,10128
01/15/2021,SPX210115C03025000,255.03,0,270.3,293.2,0,0.2956,0.5581,0.0006,501,3025.000,SPX210115P03025000,236.51,-1.59,246,268.9,2,0.2957,-0.4409,0.0006,899
01/15/2021,SPX210115C03050000,282.5,0,254.7,277.6,0,0.2911,0.5428,0.0006,3293,3050.000,SPX210115P03050000,229.37,-17.53,255.3,278.2,1,0.2911,-0.4562,0.0006,2919
01/15/2021,SPX210115C03075000,267.41,0,239.3,262.6,0,0.2868,0.5272,0.0006,220,3075.000,SPX210115P03075000,260,4.05,264.9,287.8,10,0.2866,-0.4719,0.0006,467
01/15/2021,SPX210115C03100000,249.95,-1.15,224.3,247.2,595,0.282,0.5111,0.0006,3680,3100.000,SPX210115P03100000,269,3.7,274.8,297.2,29,0.2817,-0.488,0.0006,6498
01/15/2021,SPX210115C03125000,221.9,-13.9,209.9,231.3,7,0.2769,0.4944,0.0006,2506,3125.000,SPX210115P03125000,273.1,-1.8,285,307.4,4,0.277,-0.5046,0.0006,1020
01/15/2021,SPX210115C03150000,220.49,-0.46,199,214.6,201,0.2729,0.4777,0.0006,2461,3150.000,SPX210115P03150000,286.94,1.99,295.6,318,4,0.2724,-0.5215,0.0006,2013
01/15/2021,SPX210115C03175000,200.82,-5.58,185.3,200.6,4,0.2684,0.4605,0.0006,3588,3175.000,SPX210115P03175000,295,0,306.4,328.8,0,0.2675,-0.5389,0.0006,5813
01/15/2021,SPX210115C03200000,193.51,1.21,171.3,186.9,143,0.2634,0.4426,0.0007,5483,3200.000,SPX210115P03200000,300.07,0,317.7,340.1,0,0.2627,-0.5567,0.0007,2437
01/15/2021,SPX210115C03225000,175.2,-3.4,158.4,173.3,13,0.2587,0.4245,0.0007,1658,3225.000,SPX210115P03225000,350.39,0,329.4,352.3,0,0.2582,-0.5748,0.0007,985
01/15/2021,SPX210115C03250000,162.94,-2.31,145.3,160.9,2,0.254,0.4061,0.0007,3877,3250.000,SPX210115P03250000,303.59,-25.36,341.1,364,4,0.2529,-0.5937,0.0007,2583
01/15/2021,SPX210115C03275000,150.54,-1.91,133,148.5,4,0.2493,0.3872,0.0007,2894,3275.000,SPX210115P03275000,322.68,-18.17,354.2,377.1,166,0.2487,-0.6122,0.0007,1489
01/15/2021,SPX210115C03300000,136.32,-3.78,121.4,136.7,28,0.2447,0.3683,0.0007,6720,3300.000,SPX210115P03300000,337.85,-15.8,366.8,389.7,150,0.2434,-0.6318,0.0007,2864
01/15/2021,SPX210115C03325000,126.59,-1.61,110.1,124,2,0.2393,0.3483,0.0007,2478,3325.000,SPX210115P03325000,339.03,-27.47,380.4,403.3,65,0.2386,-0.6513,0.0007,647
01/15/2021,SPX210115C03350000,116.83,-0.02,102.2,111.7,2,0.2355,0.3295,0.0007,2723,3350.000,SPX210115P03350000,379.16,-1.04,395.1,417.4,6,0.2343,-0.6707,0.0007,1020
01/15/2021,SPX210115C03375000,108.77,2.67,91.7,101.2,2,0.2306,0.3096,0.0007,3089,3375.000,SPX210115P03375000,371.54,0,409.8,432.1,0,0.2296,-0.6904,0.0007,930
01/15/2021,SPX210115C03400000,108,12.1,82.1,91.6,3,0.2262,0.29,0.0007,6596,3400.000,SPX210115P03400000,379.46,-29.69,425.2,447.5,2,0.2252,-0.71,0.0007,1324
01/15/2021,SPX210115C03425000,95.4,9.05,73.3,82.7,11,0.2221,0.2708,0.0006,2040,3425.000,SPX210115P03425000,347.68,0,440.5,463.4,0,0.2204,-0.7302,0.0007,17
01/15/2021,SPX210115C03450000,77.07,-0.38,65,74.4,304,0.218,0.2517,0.0006,2000,3450.000,SPX210115P03450000,485.16,0,457.1,480,0,0.2161,-0.7496,0.0006,207
01/15/2021,SPX210115C03475000,75.26,0,57.1,66.6,0,0.2138,0.2327,0.0006,2227,3475.000,SPX210115P03475000,391.03,0,474.4,497.3,0,0.2121,-0.7685,0.0006,262
01/15/2021,SPX210115C03500000,62.33,0.83,50.1,59.6,5,0.2101,0.2145,0.0006,3818,3500.000,SPX210115P03500000,479.11,0,492.3,515.2,0,0.2083,-0.787,0.0006,28
01/15/2021,SPX210115C03525000,61.23,0,43.8,53.3,0,0.2068,0.1972,0.0006,2259,3525.000,SPX210115P03525000,491.21,-1.44,510.9,533.8,2,0.2047,-0.8047,0.0006,583
01/15/2021,SPX210115C03550000,47.71,0,38,47.5,0,0.2035,0.1803,0.0006,2463,3550.000,SPX210115P03550000,553.51,0,530.1,553,0,0.2013,-0.8217,0.0006,203
01/15/2021,SPX210115C03575000,47.82,0,33,42.5,0,0.2008,0.1648,0.0005,3568,3575.000,SPX210115P03575000,613.54,0,549.9,572.8,0,0.1981,-0.8379,0.0005,565
01/15/2021,SPX210115C03600000,42,4.65,28.4,37.9,3,0.198,0.1499,0.0005,6299,3600.000,SPX210115P03600000,541.62,0,570.3,593.2,0,0.1953,-0.853,0.0005,93
01/15/2021,SPX210115C03625000,34.86,0,24.4,33.9,0,0.1957,0.1362,0.0005,899,3625.000,SPX210115P03625000,645.74,0,591.2,614.1,0,0.1926,-0.8671,0.0005,120
01/15/2021,SPX210115C03650000,33.14,0,20.9,30.4,0,0.1937,0.1235,0.0005,2475,3650.000,SPX210115P03650000,667.74,0,612.7,635.6,0,0.1905,-0.88,0.0005,204
01/15/2021,SPX210115C03675000,21.58,0,17.9,27.4,0,0.1922,0.1122,0.0004,573,3675.000,SPX210115P03675000,729.08,0,634.6,657.5,0,0.1885,-0.8918,0.0004,300
01/15/2021,SPX210115C03700000,22.36,-0.19,15.3,24.8,9,0.1909,0.1018,0.0004,10870,3700.000,SPX210115P03700000,688.5,0,656.9,679.8,0,0.1868,-0.9026,0.0004,45
01/15/2021,SPX210115C03725000,18.89,0,13,22.5,0,0.1898,0.0924,0.0004,338,3725.000,SPX210115P03725000,787.83,0,679.5,702.4,0,0.1851,-0.9126,0.0004,11
01/15/2021,SPX210115C03750000,17.51,-0.19,11,20.5,6,0.189,0.0838,0.0004,291,3750.000,SPX210115P03750000,810.97,0,702.4,725.3,0,0.1837,-0.9217,0.0003,13
01/15/2021,SPX210115C03775000,10.84,0,9.2,18.7,0,0.1881,0.0759,0.0003,183,3775.000,SPX210115P03775000,755.14,0,725.5,748.4,0,0.1822,-0.9302,0.0003,1
01/15/2021,SPX210115C03800000,15.04,0,7.7,17.2,0,0.1877,0.069,0.0003,6396,3800.000,SPX210115P03800000,849.16,0,748.9,771.8,0,0.181,-0.9377,0.0003,25
01/15/2021,SPX210115C03850000,12.2,1.15,5.2,14.7,75,0.1872,0.057,0.0003,2199,3850.000,SPX210115P03850000,806.09,0,796.3,819.2,0,0.1791,-0.9504,0.0002,11
01/15/2021,SPX210115C03900000,9.63,0.78,3.3,12.8,25,0.1874,0.0474,0.0002,14046,3900.000,SPX210115P03900000,0,0,844.3,867.2,0,0.1775,-0.9607,0.0002,2
01/15/2021,SPX210115C04000000,6.2,0.25,4.5,10.2,1,0.1991,0.0417,0.0002,2605,4000.000,SPX210115P04000000,952.29,0,941.4,964.3,0,0.1735,-0.9767,0.0001,8
01/15/2021,SPX210115C04100000,3.6,0,0,8.6,0,0.1953,0.0264,0.0001,100,4100.000,SPX210115P04100000,0,0,1039.6,1062.5,0,0.1681,-0.9875,0.0001,1
01/15/2021,SPX210115C04200000,2.89,0,0,7.6,0,0.2044,0.0228,0.0001,2446,4200.000,SPX210115P04200000,1462.09,0,1138.3,1161.2,0,0.1499,-0.9963,0,1
01/15/2021,SPX210115C04300000,2.31,0,0,6.9,0,0.2137,0.0201,0.0001,202,4300.000,SPX210115P04300000,0,0,1237.5,1260.4,0,0,-0.97,0.0001,0
01/15/2021,SPX210115C04400000,1.45,0,0.2,6.5,0,0.2246,0.0188,0.0001,866,4400.000,SPX210115P04400000,0,0,1336.8,1359.7,0,0,-0.9949,0,0
01/15/2021,SPX210115C04500000,1.6,0,0.1,2.4,0,0.2082,0.0082,0,595,4500.000,SPX210115P04500000,1413,0,1436.2,1459.1,0,0,-0.9761,0.0001,95
01/15/2021,SPX210115C04600000,1.31,0,0,6,0,0.2434,0.0159,0.0001,194,4600.000,SPX210115P04600000,1883.31,0,1535.8,1558.7,0,0,-0.9785,0.0001,1
01/15/2021,SPX210115C04700000,1,0,0,5.8,0,0.2529,0.0149,0.0001,327,4700.000,SPX210115P04700000,1581.03,0,1635.3,1658.2,0,0,-0.9822,0.0001,100
01/15/2021,SPX210115C04800000,0.6,0,0,5.6,0,0.262,0.014,0.0001,67,4800.000,SPX210115P04800000,2074.51,0,1734.9,1757.8,0,0,-0.982,0.0001,8
01/15/2021,SPX210115C04900000,0.25,0,0,5.5,0,0.2714,0.0134,0.0001,210,4900.000,SPX210115P04900000,1780.13,0,1834.6,1857.5,0,0,-0.9901,0,105
03/19/2021,SPX210319C00700000,2468,0,2326.6,2349.5,0,0,0.9755,0,11,700.000,SPX210319P00700000,3,0.325,1.45,7.7,5,0.7761,-0.0057,0,62
03/19/2021,SPX210319C00800000,0,0,2227.9,2250.8,0,0.4334,0.9986,0,0,800.000,SPX210319P00800000,3.8,0,0,8.6,0,0.7015,-0.006,0,4
03/19/2021,SPX210319C00900000,1777.07,0,2129.4,2152.3,0,0.5579,0.9959,0,1,900.000,SPX210319P00900000,5.38,0,0.25,9.8,0,0.6563,-0.0074,0,114
03/19/2021,SPX210319C01000000,2004.75,0,2031.1,2054,0,0.5605,0.9933,0,4,1000.000,SPX210319P01000000,4.86,0,1.65,11.2,0,0.6246,-0.0097,0,2046
03/19/2021,SPX210319C01100000,1901.21,0,1933.1,1956,0,0.5506,0.9901,0,16,1100.000,SPX210319P01100000,7.9,0.4,3.4,12.9,2,0.5961,-0.0126,0,184
03/19/2021,SPX210319C01150000,0,0,1884.3,1907.2,0,0.5448,0.9882,0,0,1150.000,SPX210319P01150000,10.34,0,4.3,13.8,0,0.5817,-0.0142,0,84
03/19/2021,SPX210319C01200000,1613.5,0,1835.5,1858.4,0,0.5369,0.9863,0,10,1200.000,SPX210319P01200000,11.55,0,5.4,14.9,0,0.5691,-0.016,0,659
03/19/2021,SPX210319C01250000,0,0,1786.9,1809.8,0,0.5296,0.984,0,0,1250.000,SPX210319P01250000,9.5,0,6.6,16.1,0,0.5568,-0.0181,0,58
03/19/2021,SPX210319C01275000,0,0,1762.6,1785.5,0,0.5254,0.9829,0,0,1275.000,SPX210319P01275000,0,0,7.3,16.8,0,0.5513,-0.0193,0,141
03/19/2021,SPX210319C01300000,0,0,1738.5,1761.4,0,0.5226,0.9815,0,8,1300.000,SPX210319P01300000,14.78,0,8,17.5,0,0.5457,-0.0204,0,4378
03/19/2021,SPX210319C01325000,0,0,1714.3,1737.2,0,0.5186,0.9802,0,0,1325.000,SPX210319P01325000,14.31,0,8.7,18.2,0,0.5399,-0.0217,0,617
03/19/2021,SPX210319C01350000,1444.17,0,1690.1,1713,0,0.5142,0.9788,0,20,1350.000,SPX210319P01350000,15.54,0,9.5,19,0,0.5347,-0.023,0,476
03/19/2021,SPX210319C01375000,1421.02,0,1666,1688.9,0,0.5104,0.9774,0,20,1375.000,SPX210319P01375000,8.1,0,10.3,19.8,0,0.5292,-0.0244,0,233
03/19/2021,SPX210319C01400000,1475,0,1641.9,1664.8,0,0.5062,0.9759,0,32,1400.000,SPX210319P01400000,18.23,0,11.1,17.4,0,0.5132,-0.024,0,3756
03/19/2021,SPX210319C01450000,0,0,1594,1616.9,0,0.4991,0.9725,0,1,1450.000,SPX210319P01450000,20.43,0,13,19.3,0,0.5045,-0.0272,0,565
03/19/2021,SPX210319C01475000,0,0,1570.1,1593,0,0.4953,0.9707,0,0,1475.000,SPX210319P01475000,17,0,14,20.4,0,0.5003,-0.029,0.0001,1027
03/19/2021,SPX210319C01500000,0,0,1546.3,1569.2,0,0.4919,0.9688,0.0001,2,1500.000,SPX210319P01500000,20,0,15.1,21.5,0,0.4963,-0.0308,0.0001,802
03/19/2021,SPX210319C01525000,0,0,1522.5,1545.4,0,0.4881,0.9668,0.0001,0,1525.000,SPX210319P01525000,20,0,16.3,22.7,0,0.4925,-0.0328,0.0001,94
03/19/2021,SPX210319C01550000,0,0,1498.8,1521.7,0,0.4846,0.9647,0.0001,0,1550.000,SPX210319P01550000,20.55,0.2,17.5,23.9,2,0.4884,-0.0348,0.0001,416
03/19/2021,SPX210319C01575000,0,0,1475.2,1498.1,0,0.4813,0.9625,0.0001,0,1575.000,SPX210319P01575000,14,0,18.8,25.2,0,0.4846,-0.037,0.0001,85
03/19/2021,SPX210319C01600000,1502.53,0,1451.7,1474.6,0,0.4782,0.9601,0.0001,2,1600.000,SPX210319P01600000,24,0,20.1,26.6,0,0.4807,-0.0392,0.0001,1102
03/19/2021,SPX210319C01625000,0,0,1428.2,1451.1,0,0.4747,0.9577,0.0001,0,1625.000,SPX210319P01625000,21.1,0,21.6,28.1,0,0.4773,-0.0417,0.0001,484
03/19/2021,SPX210319C01650000,0,0,1404.7,1427.6,0,0.471,0.9552,0.0001,0,1650.000,SPX210319P01650000,16.3,0,23.1,29.6,0,0.4736,-0.0441,0.0001,14268
03/19/2021,SPX210319C01675000,0,0,1381.4,1404.3,0,0.4678,0.9525,0.0001,0,1675.000,SPX210319P01675000,17,0,24.7,31.2,0,0.4701,-0.0468,0.0001,177
03/19/2021,SPX210319C01700000,0,0,1358.1,1381,0,0.4644,0.9498,0.0001,31,1700.000,SPX210319P01700000,30,0,26.3,32.9,0,0.4665,-0.0495,0.0001,8040
03/19/2021,SPX210319C01725000,0,0,1334.9,1357.8,0,0.4611,0.9469,0.0001,0,1725.000,SPX210319P01725000,30.27,0,28.3,34.7,0,0.4635,-0.0525,0.0001,391
03/19/2021,SPX210319C01750000,1312.25,0,1311.8,1334.7,0,0.4578,0.9439,0.0001,1,1750.000,SPX210319P01750000,28.4,-3.25,29.9,36.6,6,0.4598,-0.0553,0.0001,1655
03/19/2021,SPX210319C01775000,0,0,1288.9,1311.8,0,0.455,0.9407,0.0001,0,1775.000,SPX210319P01775000,31.23,-2.17,31.8,38.5,2,0.4563,-0.0584,0.0001,305
03/19/2021,SPX210319C01800000,0,0,1266,1288.9,0,0.4519,0.9374,0.0001,0,1800.000,SPX210319P01800000,36,0,33.9,43.4,0,0.4576,-0.0631,0.0001,8494
03/19/2021,SPX210319C01825000,0,0,1243.2,1266.1,0,0.4488,0.9339,0.0001,0,1825.000,SPX210319P01825000,41.8,0,36,42.7,0,0.4499,-0.0651,0.0001,459
03/19/2021,SPX210319C01850000,0,0,1220.5,1243.4,0,0.4457,0.9304,0.0001,0,1850.000,SPX210319P01850000,33.88,0,38.2,47.7,0,0.4506,-0.0699,0.0001,579
03/19/2021,SPX210319C01875000,0,0,1197.9,1220.8,0,0.4427,0.9267,0.0001,0,1875.000,SPX210319P01875000,41.75,0.5,40.5,50,2,0.4472,-0.0735,0.0001,716
03/19/2021,SPX210319C01900000,0,0,1175.4,1198.3,0,0.4397,0.9228,0.0001,0,1900.000,SPX210319P01900000,40.32,0,42.9,52.4,0,0.4438,-0.0773,0.0001,2532
